RT @NEHumaneSociety: Celebrate #NationalPetDay by adopting one of the 56 dogs & cats we currently have looking for homes! http://t.co/sauxs…,neutral,88
Lazy day with young Gracie #nationalpetday http://t.co/WJo9CEYlu0,neutral,81
Is it bad that its national pet day nd i left my dog in the garage #NationalPetDay,negative,87
#nationalpetday is now trending in #LA http://t.co/9vCPDzDCfb,neutral,94
Chill! #nationalpetday #ferretgram #chillneverchills https://t.co/uEhrJbiRmu,neutral,96
RT @BetsySpina: Thx 4 hanging w/ me on @SXMTheHighway ! @EliYoungBand is stopping by at 3p ET & it's #NationalPetDay ! This is Teddy! http:…,positive,43
Hey????????plz follow the algerian singer????Kenza Morsli????merci????????https://t.co/yYyHck78pM#KenzaMorsli #NationalPetDay http://t.co/IAsExy81eM,neutral,91
RT @FrenchJule: Forward to @FrenchieManny 's Mom and Dad #NationalPetDay http://t.co/qEVCFSGusd,neutral,52
RT @Krista_Lester: Happy #NationalPetDay ! Pause for a moment of #gratitude for the #pets in your life!,positive,98
RT @KTVU: #NationalPetDay is today! Share pictures with us for a chance to see them on #MorningsOn2 today! http://t.co/UUAaSdnssO,positive,68
It's #NationalPetDay. I woke up to this. #dogsofinstagram https://t.co/KjXFUQ3tNj,neutral,95
It only seems fitting that #NationalPetDay falls on #Caturday! http://t.co/kUjSC89Vi1,neutral,64
Happy #NationalPetDay! ❤️ http://t.co/F3xAvqER5s,positive,73
#thedude#nationalpetdayThats my boy right there! http://t.co/Y5pWpnMmPh,neutral,59
"On #nationalPetDay remember to adopt, not shop! #SaveThemAll http://t.co/2RLHJhGjOY",neutral,94
"#NationalPetDay ! Well, I've got to celebrate my little monster and future #running partner, who's getting so big! http://t.co/alrheEruUv",neutral,49
"RT @stageleftphoto: @TerrieCarrRnR My boy Jolly Mon, 12 years old, battling DM but still strong in spirit #NationalPetDay http://t.co/UEOBD…",positive,93
Pretty cute - huh??? #NationalPetDay #HSNEGA http://t.co/uUJelrvVWi,neutral,51
The baby of the house.. Sophie ???? #Nationalpetday #pamapoo https://t.co/WfftokbZxt,neutral,94
"#nationalpetday Our furballs are our life - left top Gizmo, top right Diego, bottom left Pumpkin and… https://t.co/yhmZU7CLCo",neutral,61
"From our assortment of pet solutions to @BISSELLPets, we take pets VERY seriously at BISSELL. Happy #NationalPetDay! http://t.co/jgDPwDzbgK",positive,86
"Happy #NationalPetDay from my little zoo crew! Prince, Bailey, & little Sassy http://t.co/FYXraskZEk",positive,76
RT @BrianCurtisNBC5: Happy #NationalPetDay from this gang to yours. Please adopt! @NBCDFW @DallasShelter @HSNT1 @OpKindness @DFWRescueMe ht…,positive,96
Happy #NationalPetDay to my Koko! She gets away with everything! #princess #NorwegianForestCat… https://t.co/jRbz8mbe94,positive,99
#1girltamara #NationalPetDay @ Clark Park https://t.co/XUab8nGx80,neutral,93
How did I miss it's #NationalPetDay ?!! Here's a pic of the #Woodster hope you tweet all your pets too! ???? http://t.co/YT3eAdCFZE,negative,50
"Sweet lizard! RT @WestinConchal: Meet Juanito, the most famous iguana of Guanacaste! #NationalPetDay http://t.co/wD2MvX869k",positive,76
RT @AngelsHopeInc: What is everyone doing for #NationalPetDay? A walk? Extra snuggles? Painting? We'd love to see! http://t.co/xuRBs7oXOQ,positive,87
in honor of #NationalPetDay http://t.co/DMWrNRp8lA,neutral,92
#NationalPetDay Lily and Violet http://t.co/3mzPNzxdpD,neutral,96
"This #NationalPetDay, protect our furry friends from toxic chemicals. http://t.co/uwDWWXvghX via @EnvDefenseFund",neutral,94
#NationalPetDay you bitches since you act like dogs,neutral,74
#NationalPetDay Give your pet a hug and give us a #selfiewithyourpet!,neutral,76
In celebration of National Pet Day! ❤️????❤️ I miss this cute little puppy! #nationalpetday #puppy… https://t.co/1M9A1IK2u5,positive,81
It's #NationalPetDay ???????? http://t.co/RIXgXuK0Uo,neutral,95
RT @mayaxrice: #NationalPetDay love u @noodlesrice ???????????? http://t.co/y6W4SOoMjL,positive,71
"For #NationalPetDay, BobTheCat, my best friend on four legs. http://t.co/G77yIygdmK",positive,71
"#NationalPetDay, Celebrating National Pet Day - http://t.co/F8vpeTFwuU http://t.co/aROJxcirPL",neutral,91
These are just a couple of chicken wing loving pets! :) #NationalPetDay #sunglasses #bandana http://t.co/XCNpnZlUTF,positive,51
On a lighter note it is #NationalPetDay right...that's my dork...shes not a morning dog..lol.. http://t.co/pAcOsKdgqP,neutral,64
Happy #NationalPetDay from @Nationals fan Nala! (Photo: @akorengold) http://t.co/N7eupLotFW,positive,88
One of the cutest things life has given to me #nationalpetday https://t.co/mnwLACBFff,neutral,87
RT @OurBrandsMedia: #NationalPetDay! #Today is all about #appreciating and #celebrating the #wonderful #pets in your #life. http://t.co/HpU…,positive,92
Happy #NationalPetDay! ???????????? http://t.co/XzB8r0vBAz,positive,73
RT @LIONS4Mercy: Friendship knows no species.RT if your best friend is an animal!❤️ #NationalPetDay http://t.co/xtr9M1xRXS,positive,98
RT @NikkiBabe09: Happy #NationalPetDay to my beautiful golden girls! ????????????❤️ http://t.co/102QPF4QSO,positive,100
Happy #NationalPetDay!,positive,93
Happy #NationalPetDay http://t.co/MZ5BcmfxVO,positive,73
And luna for #nationalpetday https://t.co/gF9tsGZ8dR,neutral,96
RT @LlysNini: #NationalPetDay Lexi's waited @LlysNini 8 months he'd love to be your pet meet him this w/e @964thewave @swanseasound http://…,positive,59
Cuteness overload time. It's #NationalPetDay! Tweet us pics of your furry friends. #VivaCreatures,neutral,54
Happy #NationalPetDay ! I'm enjoying this beautiful Spring weather with my furbabies ???????? http://t.co/C2lhAE9ZCw,positive,100
#nationalpetday luv my baby lex ???? http://t.co/lX9s6HSotC,neutral,84
RT @nookBN: It's #NationalPetDay!! We love our furry friends. Celebrate with these apps: http://t.co/NrKmTxljEo http://t.co/fSLfVEXS3C,positive,97
The most popular #dog name in America is #Bella. U.S. #cats are most commonly named #Lucy. #NationalPetDay Source: http://t.co/6l2qRRhUuT,neutral,97
Happy #nationalpetday to all my furry babies!!! ???????????? https://t.co/uJ5b9ECBMD,positive,72
RT antmay: Happy #NationalPetDay from Wolfie!#AntMayPhoto #Photography #Seattle #Washington #PacificNW #Dogs #Sc… http://t.co/eZtjokIKf0,positive,82
"This #NationalPetDay, protect our furry friends from toxic chemicals. http://t.co/B0YYLgmDuJ via @EnvDefenseFund #Dogs #Cats #Pets",neutral,94
#NationalPetDay MY CHILDREN http://t.co/UtNNdXo4Bq,neutral,95
RT @VictoriaS: Today is #NationalPetDay! What are you doing with your pets today? http://t.co/TYiEvbfAHS,positive,45
"RT @Just_Kilraaa: ""@norahcheremond: #NationalPetDay you bitches since you act like dogs"" ????????????????????????",neutral,49
RT @NestGiftsDecor1: In honor of national pet day. #nestgiftsdecor #alpharetta #miltonga #awesomealpharetta #roswell #NationalPetDay http:…,neutral,82
Happy National Pet Day #nationalpetday #mypet #cat #kitty #tuxedocat #tuxedokitty… https://t.co/NLZIzMEsVv,positive,89
RT @AtlanticStation: #NationalPetDay means shopping time with your furry best friends! Spot even dressed up for the occasion... http://t.co…,positive,99
RT @VPI: 7 reasons to celebrate our furry friends: http://t.co/QYo9zI6uiB #NationalPetDay http://t.co/JD6scbtOb1,positive,54
RT @NewGeneva: Just saw it's #NationalPetDay! Post a pic of your favorite pet! http://t.co/b8wkORmzTT,neutral,64
"If you had like to #sell #buy #swap products with your friend, Just list down it on @stuffwrap.com #NationalPetDay",neutral,49
"RT @Harvard: ""Interacting with pets can be beneficial to the physical, social, and emotional well-being of humans"" http://t.co/Oiw6SbWuOd #…",neutral,73
I MISS MY LITTLE NUGGET #NationalPetDay http://t.co/ZQhpajaaAc,neutral,70
I wonder if #NationalPetDay is sacred to #Zoophiles.,neutral,78
RT @cirquedusoleii: #NationalPetDay ???????????????????????????????? I am the struggle http://t.co/eNiRJ1CUk5,neutral,80
Since today is #NationalPetDay I have to show everyone my little boy cooper :) #Dog #dogsoftwitter #DogTraining http://t.co/b4ShBKClbM,neutral,92
"Happy National Pet Day- some people call them pets, I prefer family!!! #nationalpetday https://t.co/CYD3sO4xvA",positive,84
Love my puppies. #NationalPetDay http://t.co/5EH3sQCY6d,positive,85
Happy #NationalPetDay! Even reindeer like some attention (photo is from a snowy day this February) http://t.co/5hahUrBYMr,positive,92
Didn't know it was #NationalPetDay. We had to put down our 5yo cat today b/c of kidney failure. Stings that much more http://t.co/A2xz7sDHeK,negative,99
#NationalPetDay Beso ???????? http://t.co/XNuaPz9I3k,neutral,96
"S/O to trinity, the dog my brother found and knew we couldn't keep #NationalPetDay",positive,72
RT @callahan_black: #NationalPetDay love my baby Frankie???????? http://t.co/jLjDcaXBWx,positive,97
RT @7JF7: @WGRZ Our girl Josie from @CBASpets #NationalPetDay #adoptdontshop http://t.co/ZTUvsL8LL4,neutral,84
RT @CrittersBeloved: #nationalpetday is the perfect day to try the #bestfriendskneestand challenge to help #homelesspets and #savethemall h…,positive,84
#NationalPetDayMy Boy. ???? http://t.co/tlfEoMOpiE,neutral,90
Happy #nationalpetday #mybabies https://t.co/GNTbeJ99zQ,positive,76
Idea to celebrate #NationalPetDay — Tell your pet you love them and that you don’t mind cleaning up after them because they are the best.,positive,99
#NationalPetDay Odie is a happy pup @Belen_DeLeon http://t.co/1CUP7hqNR5,positive,80
My little creeper is also an expert camera hog #NationalPetDay #BunnyLove http://t.co/csmAOf3ZAi,neutral,94
@ITVBe Snowbell! ???? #NationalPetDay http://t.co/i468ccPPOl,neutral,96
"Hanging out with Cordelia, @hectorjdeleon's hedgehog, for #NationalPetDay! Spend some extra quality… https://t.co/zrMBc7fEhM",neutral,84
What's this National Pet Day you speak of? Do I get treats? #nationalpetday https://t.co/AfWXNsFCET,neutral,82
RT @pugmama4life: It's #NationalPetDay and I'm so grateful for these two. They changed our lives for the better ???? http://t.co/q0bZp47Tat,positive,72
Happy #NationalPetDay ???? http://t.co/D9TjLqwOwe,positive,73
RT @DScottwrites: “Everyone thinks they have the best #dog. And none of them are wrong.”-W.R. Purche #NationalPetDay http://t.co/QWvhyh4HH2,negative,94
RT @TrifectaQueen: “@DesormeauxKent: @BreedersCup getting a puppy today. Appropriate !!!” #NationalPetDay #Mybabies http://t.co/izYiD65THX,neutral,69
Happy National Pet Day! #petday #nationalpetday http://t.co/FMfQrp4YW3,positive,82
"RT/Reply-Let'll knw Why ""#NationalPetDay"" is trending at rank 3 in USA as of 11:54 AM CDT via http://t.co/XDdN4reMPj",neutral,50
@instagram I FUCKING HATE THEM GAYS AND THEM NIGGGEEERRSSSSSSSS WOOOOOOOOOOOOOOOOOOOOOOOOO #cctf #infosec #NationalPetDay #edm #VICEonHBO,negative,90
"RT @islandxxgirl: Our pets are equally loved; one was found in a mud puddle-The other, shipped from Italy. #NationalPetDay #petlove http://…",neutral,67
"RT @PTClendenen: @akcdoglovers #NationalPetDay How 'bout these beloved dawgs, Slider (RIP) and Riley? #dog pics http://t.co/TAJhCDIi9Z",neutral,75
RT @NewhouseNYC: Our furry visitor Tito makes an appearance on @CBSNewYork - Happy #NationalPetDay! http://t.co/TlJZq99UUx,positive,91
RT @DisneyAnywhere: Today is #NationalPetDay! Hope you are celebrating with your… http://t.co/oJgDrdNEfR,positive,93
Bailey watching me watch baseball. #catsofinstagram #nationalpetday https://t.co/s8Hmu1E3Pb,neutral,91
Happy #NationalPetDay From August and Barley! http://t.co/tjGjgapX1w,positive,63
Show the world your special #pet at Pet of the Day http://t.co/KBf6IB1OVu #NationalPetDay #ferret http://t.co/6Rvgd5pilB,neutral,89
My Honey!! It's #NationalPetDay http://t.co/ukMfAMBIc2,neutral,94
Happy #NationalPetDay — They bring such joy and happiness to everyone in the hospital. We owe them a lot #pettherapy http://t.co/en6cJZRNoS,positive,98
Happy #NationalPetDay,positive,93
#NationalPetDay ????????????❤️❤️❤️Repost @carocruzosorio with repostapp.⁰・・・⁰Felices de celebrar el… https://t.co/QLEap6Cgjb,neutral,93
So apparently it's #NationalPetDay http://t.co/XQBw5a65OL,neutral,94
"Happy ""National Pet Day""! ???????? I love my little Banjo! #RescueMom #FurBaby #DogMom #NationalPetDay https://t.co/Acpb5whVhT",positive,100
It's not too late to attend the ball tonight! Can't attend? Please donate! http://t.co/7EKeM3l7gX #NationalPetDay http://t.co/6yyigRNtww,positive,51
#NationalPetDay #Odie is a happy pup @BrittMorenoTV http://t.co/5IBJC3vGHl,positive,80
Happy #NationalPetDay i love ravage and rumble so much. My little #decepticons http://t.co/nRuuaxKqVE,positive,99
"A man, his cat, and a cup of coffee in honor of #NationalPetDay http://t.co/fGwovWZh8t",neutral,97
How will u celebrate #NationalPetDay today? Treat your pet to a new toy? Donate food or $ to a local pet shelter or rescue? Have a fun day!,positive,96
#NationalPetDay they are also Siblings but the way they fight you wouldn't think so #Romeo #Tyson https://t.co/B5AiwMnSqD,neutral,87
For #NationalPetDay this is my rat 'moose'. http://t.co/HtoA8XCXkH,neutral,84
@darwinspet enjoying #NationalPetDay with my Lab Onyx http://t.co/FeM9pow32J,neutral,71
now it's #nationalpetday ???????? https://t.co/r0R4PlHShQ,neutral,96
Happy #nationalpetday!!! https://t.co/kK4wbjcdxr,positive,73
"Happy #NationalPetDay (I'm allergic, so this is Paige's dog but it still counts) http://t.co/ZFfjQYLU2k",positive,90
RT @SugarTheGoldenR: In honor of #NationalPetDay check out America’s Favorite #PetNames from @Nextdoor http://t.co/tVcdJUSkhC http://t.co/1…,positive,64
#NationalPetDay im a cat LOVER!! wiii ^-^,neutral,72
@PetSmartChariTs We found our furever home thanks to you! Happy #NationalPetDay #cute #catlovers #cats http://t.co/5cWlKELyMt,positive,100
Since it's national pet day ???????????? #jackrussell #NationalPetDay #tigger http://t.co/0TyGdG1hxC,neutral,95
"It's #NationalPetDay & I don't have a pet but my #husband is furry, #doesthatcount ? #humour @Tim13S",negative,82
RT @GanderMtn: Happy #NationalPetDay! RT if you're best friend has four legs! http://t.co/ZkclM4ljBg,positive,100
#NationalPetDay love my bitch ????❤️ http://t.co/9HHVDFTBTu,positive,92
RT @CatFoodBreath: It's #NationalPetDay. Worship me.,positive,51
http://t.co/pcMdwdBPAq Today is #NationalPetDay! Today is all about appreciating and celebrating the wonderful pets in your life. #pets,positive,71
Chop because it's #nationalpetday https://t.co/z9X3plmNv3,neutral,96
My Milly with her favourite pet @IKEACanada dog. Wonder what their exchange policy is?? #NationalPetDay http://t.co/LypigxLhxm,neutral,91
"""#NationalPetDay"" is trending at rank 3 in USA as of 11:54 AM CDT via http://t.co/cOL3CPCM7z Check http://t.co/cOL3CPCM7z to know why…",neutral,69
@IAmJohnSparks #NationalPetDay Meet Godzilla. http://t.co/3KSMbbC6BE,neutral,98
Happy National Pet Day from me and my favorite little girl! #NationalPetDay ???????? @ It's always… https://t.co/ovfYHQsl0W,positive,99
"RT @action4ifaw: Happy #NationalPetDay! Today we celebrate the joy #pets bring to our lives, so lets return the favor… https://t.co/B6aTU1x…",positive,100
"RT @peta: It's #NationalPetDay!Animals aren't just 'pets,' they're COMPANIONS for life. ❤RT if you agree! ???????????????????? http://t.co/GRCOyFgSlb",positive,59
Happy #NationalPetDayI am in love with my #BetaBaby#BabyLeo???????????????????????????????????? https://t.co/KRcA5zS2wC,positive,97
Today is #NationalPetDay. Do you bring your pets to work? Here is Sam & Puddin at Rug Rats. http://t.co/apNsNJFIGF,neutral,91
"Twitter told me it was #NationalPetDay so, s/o to my family member w 4 legs. ???? @ miracle puppy ❤️ https://t.co/Pe7JUjl2gM",positive,85
RT @vrunt: #NationalPetDay its national pet day please remember to feed your pets on this day,negative,50
"RT @sanyaldk: @IAmJohnSparks #NationalPetDay She is saying... dont leave me alone, take me where u r going ☺ http://t.co/wUwwUSDN4P",positive,64
Happy #NationalPetDay Knox! You are the best! ???????? http://t.co/aLCh1e7QI5,positive,100
RT @Animalolizer: #FoxNews | #Facebook #AnnaKooiman #FOX&FriendsWeekend #NationalPetDay #animals http://t.co/ulbNOVfeNy http://t.co/CgSWDfZ…,neutral,87
Happy #NationalPetDay! http://t.co/Gd4lEp0J3q via @BISSELLclean,positive,84
"RT @TrevDon: When food is dropped on the ground, the 5 second rule will not work if you have a 2 second dog #NationalPetDay http://t.co/sd…",neutral,62
#1girltamara #nationalPetDay @ Clark Park https://t.co/rXCPQN8vBk,neutral,93
Happy #NationalPetDay to these beautiful critters ❤️ http://t.co/Ra8zq9qtpa,positive,98
One more because he's my king leonidas ❤️???????? #nationalpetday #loml https://t.co/iwzADhjZsI,neutral,78
1 of our #rescue #cats jasmine #NationalPetDay http://t.co/WvidhF5FZ8,neutral,95
Visiting #London this summer? Stay in St Athans Hotel London: http://t.co/mrugvUIv0T #NationalPetDay,neutral,96
Hen doggie Dog #Hennessey #nationalpetday https://t.co/mxruOQRJ25,neutral,96
Happy #nationalpetday to my fur child. I love my bug.???????????? https://t.co/UJ3210Wh9C,positive,100
Celebrate #NationalPetDay! Our goal is to restore medical integrity to digital media. Sign up @... http://t.co/uY211UiNJF,neutral,75
#NationalPetDay love ur pets bc they will love U back in their own way! The second one is mine & left doggy is #MNTs http://t.co/qrTSJekUSE,positive,91
RT @LeVostreGC: On #NationalPetDay plese RT thys poeme about a catte by Kit Smart: http://t.co/ptrdyDNOcL,neutral,72
@CHAZDEAN Hi Angels. Enjoy your day with dad. #NationalPetDay,positive,76
Even a homeless person stopped me to ramble on about how cute hamilton is #NationalPetDay http://t.co/hKfHe2po3d,neutral,90
"#NationalPetDay oh! I present you with ""Dust"". she is a sweet dog. http://t.co/ZmnECG6bcW",positive,69
"RT @torman5: Happy #NationalPetDay to our little pal, Sage!#DogsLife http://t.co/Eu5cseYpoG",positive,93
“@HobbyLobby: Happy #NationalPetDay! It's time to celebrate the wonderful pets in your life today! http://t.co/YdtAGjlu77” @CBirchmeyer,positive,100
Odie is happy. #Beon9 #NationalPetDay #GoodBoy http://t.co/iSd1ZpFpt9,positive,79
It's #NationalPetDay! You should come find your new friend at our event tomorrow! It's gonna be beautiful out! #adopt http://t.co/QOxeTFPWP6,positive,96
Apparently it’s both #NationalPetDay and #TableTopDay! I’m going to grab my dog and cat and play some Catan. I’ve got wood for treats!,negative,50
Happy #NationalPetDay! We're all 'fur' our cute friends! What are you doing to celebrate your lovable pets? http://t.co/tANMRYqT6u,positive,100
passwordrandom: #VICEonHBO #China made them blurr screens. Thats fucking hardcore #infosec #edm #plur #NationalPetDay #cctf good try though…,positive,79
"RT @shophopes319: Happy #nationalpetday to the one and only diva, Georgia! ???? We love her to the moon and back! ???? #shophopes http://t.co/xoE…",positive,99
RT @Evita_Evitoula: i love you baby ???????? #NationalPetDay http://t.co/SY82oYzbQA,positive,97
In honor of #nationalpetday this is how my #goldenretriever Charlie woke me up this morning. ????????????❤️… https://t.co/q1CRWMFT57,positive,92
???? Happy #NationalPetDay @spacemanatee #friendsnotfood #valuesmatter #BoycottWholefoods http://t.co/zRZDALtOcw,positive,73
Charlie said he only gives a side profile! #Diva #NationalPetDay http://t.co/Y4pCm1kcxy,neutral,96
